bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,,,,https://www.techone.vn/macbook-pro-13-256gb-2017-mpxt2-space-gray.html,Macbook Pro 13″ 256GB 2017,,,,28.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-256gb-13-2017-mpxu2-silver.html,Macbook Pro 256GB 13″ 2017,,,,28.790.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-128gb-2017-mpxq2.html,Macbook Pro 13″ 128GB 2017,,,,26.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-256gb-2017-mpxx2-silver.html,Macbook Pro 13″ Touch Bar 256GB 2017,,,,38.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-512gb-2017-mpxw2-space-gray.html,MacBook Pro 13” Touch Bar 512GB 2017,,,,41.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,,,,https://www.techone.vn/macbook-pro-15-touch-bar-256gb-mptr2-2017-space-gray.html,MacBook Pro 15″ Touch Bar 256GB MPTR2 2017,,,Four Thunderbolt 3 ports,47.990.000,,,,,15.4-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,quad-core Intel,"1,83",
,,,,,https://www.techone.vn/macbook-pro-13-touch-bar-512gb-2017-mpxy2-silver.html,MacBook Pro 13” Touch Bar 512GB 2017,,,,41.390.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,Retina,,,,dual-core Intel Core i5 processor,"1,37",
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnyh2-silver.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),19.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,Core i5,,,https://www.techone.vn/the-new-macbook-2017-12-256gb-mnyf2-space-gray.html,Macbook 2017,,,USB-C port with support for: Charging; USB 3.1 Gen 1 (up to 5 Gbps),19.490.000,,,,,12-inch (diagonal),LED-backlit display with IPS technology;,,,,,920g,
,,,,,https://www.techone.vn/macbook-pro-13-128gb-2017-mpxr2-silver.html,Macbook Pro 13″ 128GB 2017,,,,26.890.000,,,,,13.3-inch (diagonal) LED-backlit display with IPS technology;,,,,,dual-core Intel Core i5 chip thế hệ 7 ( kaby lake),"1,37",
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgn63-grey.html,Macbook Air 2020,,,,24.290.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-m1-13-inch-2020-gold-apple-m1-8-core-cpu-16gb-256gb-ssd.html,Macbook Air M1 13 inch 2020,,,,29.590.000,,,,,,,,,,,,
,,,,,https://www.techone.vn/macbook-air-2020-13-inch-apple-m1-8gb-ram-256gb-ssd-mgn93-silver.html,Macbook Air 2020,,,,24.590.000,,,,,,,,,,,,
