bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-cu-64gb-quoc-te-sieu-luot-p36.html,iPhone 8 cũ siêu lướt 64GB Quốc tế ,"iOS 11, hỗ trợ lên iOS 14",,,5.690.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-cu-256gb-quoc-te-p35.html,iPhone 8 cũ 256GB Quốc tế ,"iOS 11, hỗ trợ lên iOS 14",,,6.290.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,256GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-cu-64gb-quoc-te-p34.html,iPhone 8 cũ 64GB Quốc tế,"iOS 11, hỗ trợ lên iOS 14",,,5.290.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-cu-256gb-quoc-te-p22.html,iPhone 7 cũ 256GB Quốc tế ,"iOS 10.0.1, hỗ trợ lên iOS 14",,,4.290.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",750 x 1334 pixels,256GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,138 g (4.87 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-cu-128gb-quoc-te-p21.html,iPhone 7 cũ 128GB Quốc tế ,"iOS 10.0.1, hỗ trợ lên iOS 14",,,3.790.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",750 x 1334 pixels,128GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,138 g (4.87 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-cu-32gb-quoc-te-p20.html,iPhone 7 cũ 32GB Quốc tế,"iOS 10.0.1, hỗ trợ lên iOS 14",,,3.390.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",750 x 1334 pixels,32GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,138 g (4.87 oz),Wi-Fi 802.11 a/b/g/n/ac
"5.0, A2DP, LE",,Apple A11 Bionic (10 nm),"7 MP, f/2.2",Apple GPU (three-core graphics),https://dienthoaimoi.vn/iphone-8-moi-64gb-quoc-te-khong-hop-p374.html,iPhone 8 mới 64GB Quốc tế (Không Hộp),"iOS 11, hỗ trợ lên iOS 14",,,6.090.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS",750 x 1334 pixels,64GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in),,,148 g (5.22 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-plus-32gb-chinh-hang-vna-p33.html,iPhone 7 PLus 32GB Chính hãng VN/A ,"iOS 10.0.1, hỗ trợ lên iOS 14",,,7.650.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",1080 x 1920 pixels,32GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-plus-128gb-chinh-hang-vna-p32.html,iPhone 7 PLus 128GB Chính hãng VN/A,"iOS 10.0.1, hỗ trợ lên iOS 14",,,8.290.000 VND,3GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",1080 x 1920 pixels,128GB,5.5 inches,Retina IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,188 g (6.63 oz),Wi-Fi 802.11 a/b/g/n/ac
"4.2, A2DP, LE",,Apple A10 Fusion (16 nm),"7 MP, f/2.2, 32mm (standard)",PowerVR Series7XT Plus (six-core graphics),https://dienthoaimoi.vn/iphone-7-32gb-chinh-hang-vna-p26.html,"iPhone 7 32GB - ATO, mới đã kích hoạt","iOS 10.0.1, hỗ trợ lên iOS 14",,,4.390.000 VND,2GB,"12 MP, f/1.8, 28mm (wide), 1/3\"", PDAF, OIS",750 x 1334 pixels,32GB,4.7 inches,Retina IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,138 g (4.87 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-64gb-quoc-te-sieu-luot-p19.html,iPhone 6S Plus cũ siêu lướt 64GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,5.390.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,64GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-32gb-quoc-te-sieu-luot-p18.html,iPhone 6S Plus cũ siêu lướt 32GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,5.090.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,32GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-16gb-quoc-te-sieu-luot-p17.html,iPhone 6S Plus cũ siêu lướt 16GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,4.790.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,16GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-64gb-quoc-te-p16.html,iPhone 6S Plus cũ 64GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,4.990.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,64GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-32gb-quoc-te-p15.html,iPhone 6S Plus cũ 32GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,4.690.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,32GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-plus-cu-16gb-quoc-te-p14.html,iPhone 6S Plus cũ 16GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,4.390.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",1080 x 1920 pixels,16GB,5.5 inches,IPS LCD,Nano-SIM,158.2 x 77.9 x 7.3 mm (6.23 x 3.07 x 0.29 in),,,192 g (6.77 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-64gb-quoc-te-sieu-luot-p8.html,iPhone 6S cũ siêu lướt 64GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.890.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,64GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-32gb-quoc-te-sieu-luot-p7.html,iPhone 6S cũ siêu lướt 32GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.590.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-16gb-quoc-te-sieu-luot-p6.html,iPhone 6S cũ siêu lướt 16GB Quốc tế,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.290.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,16GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-64gb-quoc-te-p5.html,iPhone 6S cũ 64GB Quốc tế ,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.590.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,64GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-mini-64-gb-cu-quoc-te-p485.html,iPhone 12 Mini 64GB Quốc Tế cũ Nguyên ZIN ,iOS 14,,,15.290.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-32gb-quoc-te-p3.html,iPhone 6S cũ 32GB Quốc tế ,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,3.290.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,32GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-128-gb-cu-quoc-te-p543.html,iPhone 12 128GB Quốc Tế cũ Nguyên ZIN ,iOS 14,,,18.090.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-64-gb-cu-quoc-te-p486.html,iPhone 12 64GB Quốc Tế cũ Nguyên ZIN,iOS 14,,,16.890.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-256gb-quoc-te-moi-p480.html,iPhone 12 256GB Quốc tế Mới ,iOS 14,,,23.490.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1170 x 2532 pixels,"64GB, 128GB, 256GB",6.1 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-mini-256-gb-quoc-te-p478.html,iPhone 12 Mini 256GB Quốc Tế  ,iOS 14,,,19.690.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A14 Bionic (5 nm),"12 MP, f/2.2, 23mm (wide), 1/3.6\""",Apple GPU (4-core graphics),https://dienthoaimoi.vn/iphone-12-mini-128-gb-quoc-te-p475.html,iPhone 12 Mini 128GB Quốc Tế ,iOS 14,,,17.990.000 VND,,"12 MP, f/1.6, 26mm (wide), 1.4µm, dual pixel PDAF, OIS 12 MP, f/2.4, 120˚, 13mm (ultrawide), 1/3.6\""",1080 x 2340 pixels,"64GB, 128GB, 256GB",5.4 inches,Super Retina XDR OLED,Single SIM (Nano-SIM and/or eSIM),,,,,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Có,,Apple A9 (14 nm),"5 MP, f/2.2, 31mm (standard)",PowerVR GT7600 (six-core graphics),https://dienthoaimoi.vn/iphone-6s-cu-16gb-quoc-te-p2.html,iPhone 6S cũ 16GB Quốc tế ,"iOS 9, hỗ trợ cập nhật lên iOS 14",,,2.990.000 VND,2GB,"12 MP, f/2.2, 29mm (standard), 1/3\"", 1.22µm, PDAF",750 x 1334 pixels,16GB,4.7 inches,IPS LCD,Nano-SIM,138.3 x 67.1 x 7.1 mm (5.44 x 2.64 x 0.28 in),,,143 g (5.04 oz),Wi-Fi 802.11 a/b/g/n/ac
