bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,     Apple A13 (7 nm+),    12 MP,,https://www.viettablet.com/iphone-11-64gb-moi-chua-active-vn-a-clone-vi,iPhone 11 64GB Mới Chưa Active VN/A,     IOS 13,,,15.990.000,    4GB,    2 Camera,     828 x 1792 pixels,    64GB,     6.1 inches,,,,,,,
,,     Apple A13 (7 nm+),    12 MP,,https://www.viettablet.com/iphone-11-128gb-moi-chua-active-vn-a-clone,iPhone 11 128GB Mới Chưa Active VN/A,     IOS 13,,,16.990.000,    4GB,    2 Camera,     828 x 1792 pixels,     128 GB,     6.1 inches,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-cu-like-new,iPhone XR 64GB (Like New 99%),    iOS 12,,,7.790.000,    3GB,    12 MP,     828 x 1792 pixels,    64 GB,    6.1 inch,,,,,,,
,,     Apple A13 (7 nm+),    12 MP,,https://www.viettablet.com/iphone-11-lock-64gb,iPhone 11 Lock 64GB,     IOS 13,,,11.990.000,    4GB,    2 Camera,     828 x 1792 pixels,    64GB,     6.1 inches,,,,,,,
,,     Apple A13 (7 nm+),    12 MP,,https://www.viettablet.com/iphone-11-64gb-cpo-moi-chua-active,iPhone 11 64GB CPO Mới Chưa Active,     IOS 13,,,17.590.000,    4GB,    2 Camera,     828 x 1792 pixels,    64GB,     6.1 inches,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-cu-128gb,iPhone XR 128GB (Like New 99%),    iOS 12,,,8.990.000,    3 GB,    12 MP,    828 x 1792 Pixels,    128 GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-cu-256gb,iPhone XR 256GB (Like New 99%),    iOS 12,,,9.490.000,    3 GB,    12 MP,     828 x 1792 pixels,    256 GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-lock,iPhone XR Lock,    iOS 12,,,7.690.000,    3GB,     12 MP,     828 x 1792 pixels,    64 GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-64gb,iPhone XR 64GB mới 100% fullbox,    iOS 12,,,11.290.000,    3GB,     12 MP,     828 x 1792 pixels,    64 GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-128gb,iPhone XR 128GB,    iOS 12,,,13.990.000,    3GB,     12 MP,     828 x 1792 pixels,    128GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-256gb,iPhone XR 256GB,    iOS 12,,,13.590.000,    3GB,     12 MP,     828 x 1792 pixels,    256 GB,    6.1 inch,,,,,,,
,,    Apple A12 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-xr-256gb-chua-active-tbh,iPhone XR 256GB (Chưa Active - Trôi bảo hành),    iOS 12,,,13.790.000,    3 GB,    12 MP,     828 x 1792 pixels,    256 GB,    6.1 inch,,,,,,,
,,,,,https://www.viettablet.com/apple-watch-series-4-40-mm-esim-moi-100-tbh,Apple Watch Series 4 (40mm) Esim Mới 100% TBH,,,,6.690.000,,,,,,,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,     7 MP,,https://www.viettablet.com/iphone-7-cu-like-new-99,iPhone 7 32GB Quốc Tế Cũ Like New 99%,     IOS 11,,,2.990.000,    2 GB,     12 MP,    Full HD (1080 x 1920 pixels),     32 GB,     4.7 inch,,,,,,,
,,     Apple A13 (7 nm+),    12 MP,,https://www.viettablet.com/iphone-11-64gb-2-sim-vat-ly-moi,iPhone 11 64GB (2 SIM vật lí) Mới 100%,     IOS 13,,,15.990.000,    4GB,    2 Camera,     828 x 1792 pixels,    64GB,     6.1 inches,,,,,,,
,,    Apple A11 Bionic 6 nhân,    7 MP,,https://www.viettablet.com/iphone-8-plus-cu-like-new-99,iPhone 8 Plus 64GB Quốc Tế Cũ Like New 99%,    iOS 12,,,6.390.000,    3GB,    2 camera 12 MP,    Full HD+ (1080 x 2160 Pixels),    64GB,"    5.5""",,,,,,,
,,    Apple A10 Fusion 4 nhân 64-bit,    7 MP,,https://www.viettablet.com/iphone-7-128gb-cu-like-new,iPhone 7 128GB Quốc Tế Cũ Like New 99%,     IOS 11,,,3.290.000,    2GB,     12 MP,    Full HD (1080 x 1920 pixels),    128 GB,    4.7 inch,,,,,,,
