bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
"LE, A2DP, v5.0",,Apple A12,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-quoc-te-64gb-new-99-dp64.html,Điện thoại Apple iPhone XR - Quốc Tế - 64GB - New 99%,,,,"8,090,000 VNĐ",3 GB,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-quoc-te-64gb-new-99-dp60.html,Điện thoại Apple iPhone X - Quốc Tế - 64GB - New 99%,,,,"7,990,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,64GB,5.8 inch,,,,,,,
"LE, A2DP, v5.0",,Apple A12,7 MP,,https://onewaymobile.vn/iphone-xs-xs-max/dien-thoai-apple-iphone-xs-lock-256gb-new-99-dp57.html,Điện thoại Apple iPhone Xs - Lock - 256GB - New 99%,,,,"7,890,000 VNĐ",4 GB,Dual camera( 12 MP x 12 MB),1125 x 2436 pixels,256GB,5.8 inch,,,,,,,
"LE, A2DP, v5.0",,Apple A12,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-lock-128gb-new-99-dp63.html,Điện thoại Apple iPhone XR - Lock- 128GB - New 99%,,,,"7,590,000 VNĐ",3 GB,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS",828 x 1792 pixels,128GB,6.1 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-quoc-te-64gb-new-99-dp66.html,Điện thoại Apple iPhone 8 Plus - Quốc Tế - 64GB - New 99%,,,,"7,190,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS12 MP, f/2.8, 57mm (telephoto), PDAF, 2x optical zoom",1080 x 1920 pixels,64GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A11,"12 MP, f/2.4, 52mm (telephoto), 1/3.4"", 1.0µm, PDAF, OIS, 2x optical zoom",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-x-lock-256gb-new-99-dp243.html,Điện thoại Apple iPhone X - Lock- 256GB - New 99%,,,,"7,090,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), 1/3"", 1.22µm, dual pixel PDAF, OIS",1125 x 2436 pixels,256GB,5.8 inch,,,,,,,
"LE, A2DP, v5.0",,Apple A13 Bionic (7 nm+),"7 MP, f/2.2",,https://onewaymobile.vn/iphone-se-2020/dien-thoai-apple-iphone-se-2020---64gb---new-99-dp425.html,Điện thoại Apple iPhone SE 2020 - 64GB - New 99%,,,,"7,090,000 VNĐ",3GB RAM,"12 MP, f/1.8 (wide)",,128 GB,"750 x 1334 pixels, 4.7 inches, 326 ppi, Retina IPS LCD capacitive touchscreen, 16M colors Retina IPS LCD capacitive touchscreen, 16M colors",,,,,,,
"LE, A2DP, v5.0",,Apple A11,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-8-8-plus/dien-thoai-apple-iphone-8-plus-lock-256gb-new-99-dp69.html,Điện thoại Apple iPhone 8 Plus - Lock - 256GB - New 99%,,,,"6,890,000 VNĐ",3 GB,"12 MP, f/1.8, 28mm (wide), PDAF, OIS12 MP, f/2.8, 57mm (telephoto), PDAF, 2x optical zoom",1080 x 1920 pixels,256GB,5.5 inches,,,,,,,
"LE, A2DP, v5.0",,Apple A12,7 MP,,https://onewaymobile.vn/iphone-xs/dien-thoai-apple-iphone-xs-lock-64gb-new-99-dp56.html,Điện thoại Apple iPhone Xs - Lock - 64GB - New 99%,,,,"6,790,000 VNĐ",4 GB,Dual camera( 12 MP x 12 MB),1125 x 2436 pixels,64GB,5.8 inch,,,,,,,
"LE, A2DP, v5.0",,Apple A12,"7 MP, f/2.2, 32mm (standard)",,https://onewaymobile.vn/iphone-x-xr/dien-thoai-apple-iphone-xr-lock-64gb-new-99-dp62.html,Điện thoại Apple iPhone XR - Lock- 64GB - New 99%,,,,"6,490,000 VNĐ",3 GB,"12 MP, f/1.8, 26mm (wide), 1/2.55"", 1.4µm, PDAF, OIS",828 x 1792 pixels,64GB,6.1 inches,,,,,,,
