bluetooth,color,cpu,front_cam,gpu,link,name,os,pin,port,price,ram,rear_cam,resolution,rom,screensize,screentech,sim,size,status,tech,weight,wifi
,,"Apple M1 chip with 8‑core CPU, 7‑core GPU, and 16‑core Neural Engine",,,https://mac24h.vn/ctomacbook-air-13-inch-2020-apple-m1-8-core-cpu-16gb-256gb-ssd.html,Macbook Air M1 13 inch 2020,,,,29.770.000,16GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8‑core CPU, 7‑core GPU, and 16‑core Neural Engine",,,https://mac24h.vn/cto-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-2tb-ssd-en.html,Macbook Air M1 13 inch 2020,,,,42.700.000,16GB unified memory,,,,,,,,,,,
,,Intel Iris Plus Graphics & Retina display with True Tone,,,https://mac24h.vn/ctomacbook-air-2020-13-inch-core-i5-16gb-256gb.html,Macbook Air 2020,,,,24.500.000,16GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,Intel Iris Plus Graphics & Retina display with True Tone,,,https://mac24h.vn/macbook-air-2020-13-inch-core-i5-8gb-256gb.html,Macbook Air 2020,,,,22.350.000,8GB 3733MHz LPDDR4X memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-256gb-ssd.html,Macbook Pro M1 13 inch 2020,,,,36.900.000,16GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/cto-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-1tb-ssd.html,Macbook Pro 13 inch 2020,,,,47.500.000,16GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/cto-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-512gb-ssd-like-new.html,Macbook Pro 13 inch 2020,,,,39.900.000,16GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/cto-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-2tb-ssd.html,Macbook Pro 13 inch 2020,,,,62.000.000,16GB unified memory,,,,,,,,,,,
,,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",,,https://mac24h.vn/cto-macbook-pro-13-inch-2020-apple-m1-8-core-cpu-16gb-512gb-ssd.html,Macbook Pro 13 inch 2020,,,,41.500.000,16GB unified memory,,,,,,,,,,,
,,Intel Iris Plus Graphics & Retina display with True Tone,,,https://mac24h.vn/macbook-air-2020-13-inch-core-i7-16gb-256gb-bn-option.html,Macbook Air 2020,,,,27.900.000,16GB 3733MHz LPDDR4X memory,,,,,,,,,,,
